242,276,135,61
240,276,136,60
239,276,133,60
234,276,134,61
231,277,134,61
227,277,134,61
227,279,133,61
229,280,133,60
230,280,136,62
234,281,134,63
241,282,135,64
244,282,135,64
255,287,133,62
263,284,133,69
269,291,132,67
273,295,135,68
280,297,135,72
276,297,135,72
294,308,138,76
302,315,138,77
305,321,143,83
312,328,144,85
313,334,149,88
306,332,149,88
318,345,161,100
322,347,170,108
326,349,181,115
324,356,181,115
342,350,208,135
362,350,208,135
363,354,248,160
370,357,265,174
368,343,265,174
400,357,265,174
417,369,265,174
416,368,265,174
431,461,287,164
473,476,270,180
513,469,264,192
562,443,253,195
542,431,253,195
541,430,253,195
567,550,253,170
503,579,253,141
580,681,253,39
742,592,253,128
912,602,253,118
911,601,253,119
911,567,253,153
660,550,253,170
655,713,253,7
745,802,253,-82
1250,1199,30,-479
1249,1198,31,-478
1479,988,-199,-268
1454,784,-174,-64
1073,311,207,195
645,612,253,108
891,1628,253,-908
890,1627,253,-907
1186,2189,94,-1469
2323,2234,-1043,-1514
2726,422,-1446,195
2661,0,-1381,195
1005,0,253,195
1004,0,253,195
1052,30,21,19
1057,32,20,19
1057,31,23,19
1062,30,20,19
1062,28,22,19
1107,0,22,19
1063,24,23,21
1063,23,24,20
1062,21,25,21
1064,20,24,22
1064,20,26,22
1071,14,26,22
1075,24,23,21
1080,25,24,23
1083,28,25,22
1077,29,25,22
1084,36,27,23
1086,35,27,23
1083,45,28,23
1099,60,28,23
1086,54,29,25
1089,60,31,25
1094,66,28,25
1094,73,28,25
1117,109,28,25
1104,84,32,27
1107,90,33,28
1112,95,31,28
1116,102,32,26
1108,79,32,26
1121,109,36,28
1126,113,36,29
1130,116,36,30
1141,107,36,30
1129,122,40,31
1121,130,40,31
1132,127,40,32
1133,130,41,33
1158,149,41,33
1130,141,44,34
1172,144,44,34
1171,143,44,34
1160,99,44,34
1181,124,44,34
1138,93,44,34
1159,76,44,34
1126,55,44,34
1125,54,44,34
1116,67,44,34
1103,216,56,37
1134,302,56,37
1277,319,3,37
1134,239,36,47
1037,223,36,47
1250,120,30,47
1202,63,36,47
1237,334,36,47
1161,143,36,47
1320,0,-40,47
1319,0,-39,47
1057,0,36,47
887,0,36,47
818,212,36,47
693,286,107,52
699,279,107,53
548,353,107,53
705,270,101,52
705,266,103,53
705,262,101,52
554,0,101,52
377,0,101,52
376,0,101,52
0,0,101,52
0,0,101,52
0,223,101,52
682,258,82,58
672,261,80,57
591,288,80,57
649,262,78,55
634,261,80,56
621,259,82,56
608,257,87,56
597,256,89,54
600,250,89,54
577,257,100,53
570,258,102,54
567,261,105,52
565,264,107,54
564,267,114,54
563,250,114,54
566,276,118,54
567,282,120,54
569,286,120,56
570,292,121,58
570,298,119,59
564,283,119,59
567,307,118,64
566,311,115,64
565,311,114,67
562,312,110,67
562,312,109,67
554,301,109,67
553,309,106,69
548,307,106,68
541,304,108,67
534,302,114,66
528,300,119,64
518,293,119,64
527,298,122,61
527,298,126,60
527,299,129,59
528,300,133,59
534,303,131,57
538,311,131,57
543,310,136,59
546,315,140,60
552,320,140,61
557,325,138,62
558,330,139,63
559,333,139,63
566,337,138,66
572,339,136,66
575,340,136,67
580,340,132,68
583,339,130,68
586,343,130,68
584,333,124,68
582,329,122,69
581,323,120,70
575,320,120,67
568,316,121,65
569,318,121,65
559,309,128,61
558,305,129,61
558,303,132,59
555,302,136,58
553,301,138,57
555,301,138,57
553,302,142,57
553,304,145,58
553,306,148,60
551,311,149,61
551,317,150,62
550,321,150,62
547,326,151,67
543,329,151,68
538,330,149,70
534,332,147,72
527,330,144,76
521,333,144,76
511,329,138,75
500,326,136,75
491,324,134,75
479,320,132,76
466,319,133,73
459,322,133,73
441,317,133,71
432,317,132,68
421,315,134,68
414,314,134,66
407,313,136,64
402,313,136,64
396,312,138,60
393,307,140,62
390,311,141,57
389,311,142,58
388,311,145,58
383,307,145,58
386,315,148,55
383,319,151,55
384,322,150,57
383,330,152,54
383,335,152,57
372,335,152,57
377,352,161,62
376,360,166,64
377,370,167,68
377,379,170,69
377,387,174,70
354,394,174,70
384,399,176,74
390,401,176,79
393,403,177,81
395,404,177,83
398,403,174,85
399,402,174,85
399,398,170,87
398,394,168,88
393,388,166,88
392,382,162,87
392,376,159,85
392,375,159,85
393,362,152,80
392,352,149,78
391,342,146,76
390,335,144,72
386,326,142,69
384,324,142,69
382,308,141,64
379,300,142,61
379,294,141,59
379,288,140,57
379,285,141,56
379,285,141,56
370,280,142,54
367,277,141,54
362,277,142,52
359,277,142,52
355,277,142,52
354,275,142,52
351,278,144,52
350,279,145,52
346,278,148,54
347,280,148,53
350,279,146,55
350,277,146,55
351,280,151,57
352,283,150,55
351,283,152,57
350,287,151,55
345,290,152,56
343,290,152,56
335,300,153,55
329,305,152,57
320,314,154,55
311,319,155,57
302,322,155,57
301,320,155,57
275,322,158,57
265,321,159,59
257,323,160,56
252,322,161,57
250,322,160,58
251,322,160,58
251,323,162,58
255,323,160,58
255,324,160,57
255,324,161,58
256,326,159,56
255,325,159,56
254,327,160,55
255,327,159,55
266,327,158,55
281,329,156,53
303,329,151,52
306,328,151,52
358,330,145,49
385,329,144,49
417,328,141,50
447,327,138,51
473,328,136,51
475,328,136,51
505,330,134,49
506,331,133,48
502,330,128,49
497,330,127,50
491,332,126,47
495,331,126,47
484,332,123,47
485,333,122,46
488,333,120,46
495,333,117,47
502,334,115,45
503,334,115,45
513,333,112,46
518,332,112,46
519,332,109,45
517,332,107,45
511,331,105,46
510,330,105,46
496,332,104,45
496,333,103,44
502,334,104,43
514,335,100,43
527,336,97,43
527,336,97,43
552,338,97,43
565,341,96,42
578,343,94,42
592,345,93,42
602,347,93,41
603,346,93,41
626,351,92,42
640,354,89,43
649,357,89,42
656,359,90,43
662,362,90,43
663,362,90,43
668,366,89,43
671,367,88,44
673,369,87,44
675,370,88,44
675,371,88,45
674,370,88,45
672,373,88,44
671,375,87,44
668,377,89,44
666,378,89,45
666,381,87,45
666,382,87,45
669,384,88,47
671,387,88,47
671,390,89,47
671,391,89,48
671,393,91,48
671,393,91,48
673,394,94,51
673,397,95,50
676,399,92,50
677,400,95,52
679,402,95,53
678,402,95,53
685,408,97,56
689,411,99,58
695,415,100,59
700,417,101,61
705,420,104,61
704,420,104,61
723,424,109,64
732,427,109,65
742,431,111,65
752,432,113,70
763,438,117,69
764,438,117,69
791,447,122,75
804,452,125,77
820,459,130,78
834,464,133,82
848,471,136,84
848,471,136,84
863,483,145,88
863,486,146,92
857,491,151,93
853,497,155,93
847,501,158,95
843,500,158,95
840,511,165,97
