401,304,668,356
379,304,711,376
362,303,759,382
331,307,779,390
314,312,798,390
305,318,798,390
258,305,851,404
207,310,886,401
155,320,913,386
138,320,900,385
120,324,885,380
126,323,885,380
103,333,863,360
105,329,859,354
114,330,845,347
125,346,821,321
131,352,807,311
123,355,807,311
189,364,740,287
221,361,715,288
262,351,682,291
281,353,666,284
289,351,647,281
293,342,647,281
270,351,605,270
245,354,571,252
234,355,563,247
212,348,544,250
199,347,522,244
189,340,522,244
164,345,462,227
159,342,442,226
149,341,425,222
141,335,404,215
134,330,382,218
139,332,382,218
123,330,343,200
121,321,321,205
117,326,304,198
117,324,284,193
117,323,258,181
111,322,258,181
468,308,94,51
124,321,205,170
133,316,182,170
322,273,146,92
149,308,146,92
148,307,146,92
128,308,161,146
127,299,172,153
133,301,183,141
135,300,193,140
142,294,202,137
115,292,202,137
378,272,139,89
239,294,160,120
246,290,162,122
254,289,169,120
202,283,239,124
202,280,239,124
237,287,239,114
297,286,193,113
265,286,239,113
275,284,247,116
290,286,246,108
312,282,246,108
373,282,194,108
348,284,232,102
287,296,232,102
423,277,182,106
332,304,182,106
331,303,182,106
321,315,182,106
400,295,182,106
471,274,205,96
489,275,201,93
375,304,201,93
374,303,201,93
462,274,245,90
463,274,249,90
300,323,249,90
371,307,249,90
413,289,249,90
412,288,249,90
371,308,249,90
367,318,249,90
414,302,249,90
429,300,249,90
364,321,249,90
363,320,249,90
356,276,222,88
385,245,222,88
293,269,222,88
131,301,222,88
658,262,132,81
854,250,132,81
661,264,132,75
381,342,132,75
666,258,133,76
378,233,133,76
673,256,131,78
802,245,131,78
573,307,131,78
368,355,131,78
665,257,141,74
56,278,141,74
658,258,142,71
718,265,142,71
748,276,142,71
667,258,111,65
629,257,148,67
645,253,123,72
637,250,126,75
458,238,126,75
620,252,128,72
613,251,132,73
605,251,132,74
629,253,132,74
630,257,132,74
629,256,132,74
629,259,132,74
644,257,132,74
638,258,132,74
649,260,132,74
657,261,132,74
656,260,132,74
653,262,132,74
657,263,132,74
654,265,132,74
661,266,132,74
665,267,132,74
664,266,132,74
661,269,132,74
667,270,132,74
668,271,132,74
460,250,176,71
528,239,176,71
527,238,176,71
441,251,181,72
441,253,188,68
434,250,188,71
431,251,185,71
428,251,186,69
404,247,186,69
427,250,181,70
426,248,185,72
424,248,184,72
426,252,181,68
423,251,184,68
404,250,184,68
423,248,182,71
423,248,182,72
423,251,182,67
419,248,190,70
424,248,165,70
