343,113,42,18
334,108,41,18
328,101,45,21
323,97,45,21
318,92,45,21
313,87,45,21
308,82,45,21
303,77,45,21
297,72,45,21
291,67,45,21
285,61,45,21
279,55,45,21
273,50,45,21
267,44,45,21
260,38,45,21
253,32,45,21
246,26,45,21
239,20,45,21
232,14,45,21
225,8,45,21
217,1,45,21
209,0,45,21
201,0,45,21
193,0,45,21
185,0,45,21
177,0,45,21
168,0,45,21
159,0,45,21
150,0,45,21
141,0,45,21
132,0,45,21
123,0,45,21
113,0,45,21
103,0,45,21
93,0,45,21
83,0,45,21
73,0,45,21
63,0,45,21
52,0,45,21
156,118,49,31
340,673,49,31
339,672,49,31
0,0,49,31
0,0,49,31
2853,0,-1573,31
116574,219595,-115294,-218875
193042,549207,-191762,-548487
193041,549206,-191761,-548486
0,0,49,31
0,0,49,31
10223875,9022761,-10222595,-9022041
113359872,225925809,-113358592,-225925089
71298472,319430865,-71297192,-319430145
71298472,319430865,-71297192,-319430145
0,0,49,31
