706,361,52,94
706,361,52,94
713,362,50,97
730,370,50,95
744,375,48,85
756,377,48,85
767,385,54,95
773,387,57,98
782,387,59,108
788,387,62,114
796,386,64,122
797,385,64,122
795,384,69,110
799,382,63,106
800,380,55,105
804,378,53,115
806,376,54,117
807,375,54,117
817,373,58,139
822,372,60,146
827,371,64,148
828,370,67,142
828,370,63,137
826,367,63,137
820,363,60,126
808,355,63,126
799,350,65,124
788,342,70,132
776,330,66,145
770,329,66,145
757,318,75,146
749,317,78,137
744,316,81,130
739,311,79,115
737,305,79,111
739,303,79,111
728,290,81,114
724,280,78,126
714,262,84,142
705,250,89,147
687,232,90,146
683,229,90,146
657,212,88,126
631,196,82,110
609,186,79,104
559,169,90,112
547,158,76,118
563,168,76,118
480,135,78,133
453,130,79,126
425,122,75,117
409,119,74,111
395,119,74,110
378,123,74,110
371,117,60,104
365,120,66,103
360,124,64,110
352,129,64,110
345,142,64,109
345,145,64,109
344,175,55,92
342,195,56,92
342,212,55,88
348,225,55,95
352,232,57,91
346,223,57,91
374,249,58,100
389,256,53,93
407,256,50,76
417,255,46,74
416,264,29,79
410,270,29,79
433,265,29,74
466,249,45,79
473,247,43,83
480,248,44,80
484,249,43,80
480,254,43,80
489,249,44,63
491,248,42,67
494,248,40,72
496,246,41,74
501,244,40,81
501,245,40,81
510,240,42,76
514,239,41,71
506,237,53,88
521,236,39,60
528,233,39,65
530,236,39,65
537,231,38,69
543,228,39,76
546,227,39,77
552,227,39,77
558,227,35,62
562,223,35,62
567,227,29,63
571,226,36,60
576,225,37,70
581,225,36,72
585,224,37,73
586,223,37,73
598,222,32,71
607,220,28,54
612,219,34,66
617,218,35,62
624,217,34,72
624,219,34,72
635,215,35,72
640,214,34,71
645,213,35,67
652,212,30,67
656,212,36,60
657,211,36,60
670,209,30,66
675,209,29,63
686,208,34,67
691,207,35,70
700,207,36,66
700,205,36,66
714,206,31,67
723,205,34,53
729,203,30,52
736,201,36,67
737,199,37,74
733,200,37,74
751,194,34,74
755,192,36,73
760,188,34,73
