519,313,102,99
518,312,102,98
517,310,102,98
515,309,104,98
513,306,104,100
511,304,104,100
511,305,104,99
510,303,104,100
509,303,104,100
508,301,105,101
510,300,106,100
511,299,106,100
511,298,107,102
511,298,109,101
512,297,109,102
513,296,109,103
514,296,109,103
514,295,109,103
516,296,108,104
517,295,108,105
518,297,107,104
519,295,108,106
520,295,111,107
522,290,111,107
527,296,110,108
528,296,112,108
530,295,109,110
531,296,107,111
530,296,108,112
532,296,108,112
532,298,108,112
525,298,106,114
521,299,106,114
523,298,106,114
514,300,106,116
506,300,106,116
508,302,104,119
502,294,104,119
497,297,104,119
497,300,104,119
489,292,104,119
488,291,104,119
486,292,104,119
487,290,104,119
491,286,104,119
495,287,104,119
491,282,104,119
490,281,104,119
503,278,104,119
516,279,104,119
517,281,104,119
528,278,104,119
536,274,104,119
535,273,104,119
547,282,104,119
559,284,104,119
555,283,104,119
559,290,104,119
565,290,104,119
564,289,104,119
563,297,104,119
554,306,104,119
539,300,104,119
537,305,104,119
527,314,104,119
526,313,104,119
655,335,112,161
551,227,112,161
472,323,112,161
514,257,112,161
876,404,112,161
875,403,112,161
372,106,112,161
401,523,112,161
287,0,112,161
1407,871,-127,-151
0,0,112,161
0,0,112,161
612,367,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
0,0,122,105
