541,299,181,125
540,296,180,127
543,296,175,125
542,295,173,124
543,295,169,126
541,294,169,126
543,293,163,124
542,294,161,123
540,294,160,123
539,292,157,125
538,292,154,121
537,290,154,121
537,290,149,118
536,288,146,121
537,287,143,121
537,287,140,120
536,287,138,119
536,287,138,119
538,286,134,121
538,286,132,118
540,287,130,118
542,287,128,115
546,287,124,114
546,287,124,114
549,288,121,113
550,288,119,112
552,289,116,110
555,289,113,109
556,290,112,110
554,289,112,110
558,293,108,110
559,295,106,109
560,298,105,107
560,300,104,106
562,303,102,105
562,303,102,105
569,307,93,108
563,310,99,105
563,313,98,105
564,315,96,104
565,316,94,104
565,315,94,104
564,318,93,104
564,318,92,105
565,317,90,104
564,317,89,108
563,317,89,106
563,317,89,106
562,317,86,106
561,318,86,106
560,319,84,107
560,321,83,107
560,322,82,108
560,323,82,108
561,325,79,105
563,325,76,107
563,326,76,107
565,326,74,105
566,327,73,105
565,327,73,105
569,327,72,102
571,326,71,103
573,327,70,104
575,327,70,102
578,327,68,103
578,326,68,103
584,329,65,102
588,329,65,100
590,329,65,100
595,329,61,99
598,329,61,100
598,330,61,100
603,329,63,101
607,330,62,100
607,331,63,99
608,332,66,99
609,333,66,99
608,333,66,99
608,335,70,99
608,337,70,97
608,338,71,99
608,340,71,99
607,343,73,98
607,343,73,98
604,350,77,95
602,352,77,97
600,355,78,97
597,359,80,97
595,362,81,95
595,361,81,95
590,365,83,97
587,366,84,97
584,368,85,96
580,369,88,96
576,369,89,96
575,368,89,96
569,369,91,94
566,369,92,96
562,370,93,94
558,371,93,94
554,371,94,93
554,370,94,93
544,372,97,94
540,373,98,97
535,374,96,93
530,375,94,98
526,377,101,92
527,376,101,92
520,376,102,97
516,376,103,90
513,376,104,92
512,377,104,92
510,377,105,92
509,377,105,92
507,379,106,91
506,379,107,90
505,378,110,92
504,379,109,90
503,379,112,91
503,378,112,91
498,382,112,90
494,380,113,91
490,382,116,91
486,383,116,89
483,384,117,89
482,384,117,89
476,385,121,89
473,384,122,91
470,384,122,90
467,384,123,94
463,385,123,93
462,385,123,93
457,389,125,87
455,389,123,89
452,388,128,90
447,391,132,91
445,392,129,89
444,392,129,89
438,394,131,91
435,397,130,89
431,399,128,88
427,399,133,90
423,400,135,91
423,399,135,91
417,403,135,91
413,404,137,92
410,404,138,93
407,406,141,93
403,407,140,96
402,408,140,96
395,409,145,91
393,409,146,92
391,410,146,92
388,411,145,93
385,411,147,94
385,411,147,94
379,415,151,94
372,415,162,95
377,417,157,96
376,417,157,97
374,419,159,98
374,419,159,98
370,422,163,97
369,424,162,96
367,424,164,98
366,426,167,100
365,428,166,100
365,428,166,100
364,432,172,98
