526,437,24,55
540,433,26,55
552,429,25,54
557,427,25,54
560,424,23,55
565,421,23,55
556,419,24,53
551,415,21,53
542,414,21,49
531,411,21,50
522,408,21,50
521,407,21,50
499,404,24,50
487,404,25,48
473,402,19,49
455,402,19,47
435,399,24,49
432,399,24,49
404,396,20,48
383,394,24,49
367,393,19,48
351,392,19,48
335,391,19,47
338,390,19,47
307,388,20,47
291,387,20,47
279,385,19,48
264,384,21,47
252,383,20,48
252,383,20,48
223,380,20,46
208,378,21,47
193,377,19,46
178,375,20,46
162,374,19,45
156,372,19,45
129,371,20,45
113,371,19,44
96,370,24,44
92,369,22,43
90,368,19,43
94,368,19,43
81,367,18,41
71,366,25,42
75,365,23,41
82,364,23,42
96,365,17,40
94,365,17,40
125,362,21,38
145,360,20,38
161,359,21,40
180,358,19,38
213,356,18,36
219,355,18,36
279,356,13,36
310,356,16,35
332,359,17,36
358,362,17,34
382,366,15,33
363,368,15,33
399,383,17,32
411,389,16,33
423,396,16,34
430,402,15,32
435,409,13,33
433,409,13,33
447,420,12,30
469,418,12,30
452,427,15,31
452,426,13,31
450,424,15,30
449,423,15,30
479,421,14,28
500,422,14,28
527,421,13,28
552,423,15,25
565,418,15,25
564,417,15,25
575,420,15,25
585,419,15,25
596,419,15,25
603,421,15,25
597,420,15,25
596,419,15,25
585,423,15,25
576,422,15,25
562,424,15,25
549,426,15,25
528,425,15,25
527,424,15,25
504,425,15,25
481,424,15,25
457,423,15,25
438,422,15,25
415,419,15,25
414,418,15,25
389,416,15,25
365,413,15,25
343,409,15,25
325,406,15,25
306,402,15,25
305,401,15,25
285,398,15,25
265,394,15,25
247,390,15,25
232,387,15,25
218,384,15,25
217,383,15,25
203,381,15,25
188,378,15,25
174,376,15,25
164,374,15,25
156,373,15,25
155,372,15,25
148,372,15,25
140,371,15,25
133,370,15,25
679,308,12,22
679,310,10,22
596,307,10,22
675,310,11,20
674,310,10,19
673,310,9,15
671,309,10,22
671,310,9,22
600,292,9,22
669,310,9,17
666,311,10,21
665,309,11,21
663,308,11,22
664,308,8,19
664,307,8,19
660,309,9,17
654,309,9,17
657,310,11,18
656,311,11,18
655,311,12,20
656,311,12,20
655,311,11,21
655,311,11,22
654,312,12,22
655,313,11,21
655,314,12,17
655,313,12,17
655,314,13,21
656,314,12,22
655,314,12,22
655,315,12,22
655,318,12,21
655,318,12,21
656,318,11,22
655,317,12,25
655,317,13,25
656,318,11,20
655,320,13,24
654,321,13,24
655,320,13,24
654,320,15,27
653,320,15,29
655,322,14,29
656,323,16,29
658,322,16,29
663,326,16,29
667,325,16,31
675,326,13,29
678,328,18,30
687,330,14,28
691,329,14,28
696,334,12,23
697,335,13,18
697,336,12,23
690,338,12,23
684,339,12,23
683,338,12,23
696,340,16,31
685,342,16,31
696,343,17,33
697,344,18,33
699,345,16,32
705,344,16,32
708,348,12,25
705,350,18,34
708,351,17,33
710,351,18,35
714,354,16,35
718,354,16,35
718,356,18,36
719,358,19,37
723,360,17,35
726,361,18,36
728,362,19,37
730,361,19,37
735,366,17,36
735,368,18,38
736,375,20,32
744,372,15,39
745,374,17,37
746,373,17,37
747,378,21,39
751,380,20,43
755,382,21,41
758,385,19,40
762,388,23,43
770,388,23,43
763,394,24,42
766,396,24,48
768,399,24,43
775,402,23,40
782,408,20,39
775,409,20,39
791,411,25,43
797,415,25,43
801,418,26,45
803,419,29,50
808,424,26,48
804,423,26,48
816,430,25,44
819,432,28,51
823,436,25,51
827,439,26,49
824,443,32,52
834,442,32,52
836,449,24,56
837,452,27,59
840,455,29,53
844,459,26,58
846,463,28,57
849,460,28,57
854,471,30,57
858,476,29,60
862,480,31,59
865,483,32,60
871,486,33,60
870,483,33,60
889,493,23,62
896,496,27,63
904,501,29,65
910,507,27,66
915,511,35,65
916,509,35,65
932,515,35,71
938,517,38,62
944,519,42,76
957,521,38,74
966,523,37,78
967,521,37,78
974,519,44,77
981,520,39,72
958,517,61,67
953,516,65,61
936,506,65,61
935,505,65,61
953,520,74,56
963,519,70,53
969,518,70,53
963,506,70,53
942,501,70,53
941,500,70,53
932,493,70,53
931,495,70,53
933,491,70,53
939,489,70,53
925,479,70,53
924,478,70,53
912,472,70,53
895,463,70,53
888,461,70,53
888,457,70,53
886,454,70,53
885,453,70,53
879,445,70,53
865,437,70,53
849,428,70,53
840,424,70,53
834,419,70,53
